FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1421951133556,1421951133862,59.166.0.2,10975,149.171.126.7,25,6,3.0,37208,52,3380,42,27,27,27,306,306,306,31,32,1500,52,52,1500,11.045751633986928,121.59477124183006,18188,18,958,7,969589,88078,66,2,2,0,24,15928,30408,3072,12,0,0,0,0,0,76,5,17,0,79,7,19,0,Benign
1421938170291,1421938170878,59.166.0.1,2817,149.171.126.6,21,6,37.0,2059,37,2816,39,24,24,24,587,576,586,31,32,106,52,52,106,4.797274275979557,3.507666098807496,505,8,887,10,28013,38312,87,0,0,0,0,21720,18824,63744,249,0,0,0,125,0,195,14,33,0,274,15,43,0,Benign
1421935749841,1421935749856,59.166.0.7,15358,149.171.126.5,21,6,1.0,481,9,750,11,24,24,24,14,4,13,31,32,94,52,52,94,53.57142857142857,34.357142857142854,132,2,172,2,256533,400000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229,0,2,0,0,0,9,0,2,0,Benign
1421963094625,1421963094627,59.166.0.8,34143,149.171.126.3,21,6,37.0,261,5,469,7,24,24,24,2,1,1,31,32,89,52,52,89,234.5,130.5,74,1,89,1,696000,1250666,23,0,0,0,0,8688,8688,18944,74,0,0,0,230,0,1,0,0,0,1,0,0,0,Benign
1421946738711,1421946738726,59.166.0.9,56816,149.171.126.2,54914,6,36.0,2438,38,20826,40,27,27,27,14,14,14,31,32,1376,52,52,1376,1487.571428571429,174.14285714285714,595,7,9993,12,1300266,11107200,64,0,0,0,14,23168,14480,21248,83,0,0,0,0,0,3,0,0,0,3,0,0,0,Benign
1421971892146,1421971892509,59.166.0.2,16412,149.171.126.9,25,6,37.0,37318,52,3172,38,27,27,27,362,362,362,31,32,1500,52,52,1500,8.762430939226519,103.08839779005524,18243,18,958,7,822435,69906,62,2,2,0,24,15928,30408,17152,67,0,0,0,0,0,144,6,28,0,146,9,33,0,Benign
1424244049707,1424244049780,59.166.0.4,36366,149.171.126.9,34403,6,36.0,2854,46,31142,48,27,27,27,73,73,73,31,32,1352,52,52,1352,426.6027397260274,39.0958904109589,595,7,15151,16,308540,3366702,72,0,0,0,22,28960,14480,21248,83,0,0,0,0,0,16,1,3,0,16,1,3,0,Benign
1424256737948,1424256737949,59.166.0.0,8871,149.171.126.4,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,34562,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421944784170,1421944784342,59.166.0.5,2145,149.171.126.0,21,6,37.0,1251,23,1752,25,24,24,24,171,161,171,31,32,106,52,52,106,10.24561403508772,7.315789473684211,309,5,517,6,58186,81488,59,0,0,0,0,15928,14480,13568,53,0,0,0,229,0,65,5,13,0,73,5,14,0,Benign
1421931152074,1421931152075,59.166.0.2,5195,149.171.126.2,53,17,5.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,inf,inf,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,45550,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421966537472,1421966537504,59.166.0.3,45438,149.171.126.2,143,6,4.0,7814,122,15228,126,27,27,27,32,32,31,31,32,1500,52,52,1500,475.875,244.1875,2295,30,5946,31,1894303,3691636,222,18,4,2,2,50680,47784,63232,247,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424236498084,1424236498097,59.166.0.7,61171,149.171.126.4,59145,6,36.0,2646,42,23604,44,27,27,27,13,12,12,31,32,1352,52,52,1352,1815.692307692308,203.53846153846155,595,7,11382,14,1512000,13488000,70,0,0,0,16,26064,14480,21248,83,0,0,0,0,0,1,0,0,0,2,0,0,0,Benign
1421953267005,1421953267023,59.166.0.5,47478,149.171.126.5,53440,6,36.0,2854,46,31538,48,27,27,27,17,17,17,31,32,1363,52,52,1363,1855.176470588236,167.88235294117646,595,7,15349,16,1268444,14016888,72,0,0,0,22,28960,14480,21248,83,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1421952305979,1421952306202,59.166.0.4,10654,149.171.126.3,52919,6,0.0,8928,14,320,6,27,27,19,223,223,222,31,32,1500,52,52,1500,1.4349775784753362,40.035874439461885,4308,4,0,0,318857,11428,14,0,0,0,6,5792,10136,54272,212,0,0,0,0,0,167,17,45,0,167,44,64,0,Benign
1424257016348,1424257016356,59.166.0.3,16435,149.171.126.6,53,17,5.0,146,2,178,2,0,0,0,8,0,0,31,31,89,73,73,89,22.25,18.25,0,0,0,0,129777,158222,4,0,0,0,0,0,0,0,0,58774,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424246998023,1424247000371,175.45.176.3,36914,149.171.126.14,1723,6,0.0,2504,10,336,8,19,19,19,2348,2348,2234,254,255,1076,40,40,1076,0.1431005110732538,1.0664395229982964,1124,2,0,0,8527,1144,16,0,0,0,2,16383,16383,25600,100,0,0,0,0,0,1722,260,529,0,2101,319,728,1,Fuzzers
1424227385435,1424227385794,59.166.0.7,12698,149.171.126.1,11602,6,11.0,4560,28,3080,30,27,27,27,358,357,357,31,32,912,52,52,912,8.603351955307263,12.737430167597765,1916,7,1068,6,101615,68635,36,18,2,2,0,14480,14480,31744,124,0,0,0,0,0,87,12,19,0,86,12,18,0,Benign
1424254477387,1424254478598,175.45.176.2,2021,149.171.126.10,111,6,11.0,552,10,336,8,19,19,19,1211,1180,1167,254,255,100,40,40,100,0.2774566473988439,0.4558216350123865,148,2,0,0,3643,2217,18,0,0,0,0,16383,16383,37888,148,0,0,0,0,0,971,131,299,0,701,166,253,1,Reconnaissance
1424256578747,1424256578912,59.166.0.9,10444,149.171.126.8,21,6,37.0,261,5,469,7,24,24,24,165,154,164,31,32,89,52,52,89,2.8424242424242423,1.5818181818181818,74,1,89,1,12578,22602,23,0,0,0,0,8688,8688,18944,74,0,0,0,230,0,452,95,168,0,453,105,173,0,Benign
1424253349499,1424253349991,59.166.0.6,38070,149.171.126.2,21,6,37.0,1817,33,2512,35,24,24,24,491,481,490,31,32,106,52,52,106,5.116089613034624,3.70061099796334,436,7,793,9,29544,40845,79,0,0,0,0,20272,17376,46080,180,0,0,0,229,0,196,12,34,0,274,12,44,0,Benign
1424242581847,1424242581905,59.166.0.3,50744,149.171.126.9,25,6,3.0,37220,52,3380,42,27,27,27,57,57,57,31,32,1500,52,52,1500,59.29824561403509,652.9824561403509,18194,18,958,7,5133793,466206,66,2,2,0,24,15928,30408,4608,18,0,0,0,0,0,8,0,1,0,24,1,4,0,Benign
1424252768224,1424252769240,59.166.0.3,12089,149.171.126.5,21,6,37.0,1817,33,2512,35,24,24,24,1016,1005,1015,31,32,106,52,52,106,2.47244094488189,1.7883858267716537,436,7,793,9,14293,19760,79,0,0,0,0,20272,17376,46080,180,0,0,0,229,0,272,26,54,0,304,27,65,0,Benign
1424232744206,1424232744207,59.166.0.1,28605,149.171.126.5,53,17,5.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,inf,inf,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,51736,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421928665940,1421928665973,59.166.0.1,36226,149.171.126.3,25,6,3.0,37354,52,3380,42,27,27,27,33,33,32,31,32,1500,52,52,1500,102.42424242424242,1131.939393939394,18261,18,958,7,8789176,795294,66,2,2,0,24,15928,30408,21760,85,0,0,0,0,0,4,0,0,0,8,0,1,0,Benign
1421948731753,1421948732454,59.166.0.9,22243,149.171.126.0,21,6,37.0,481,9,750,11,24,24,24,701,668,700,31,32,94,52,52,94,1.0699001426533523,0.6861626248216833,132,2,172,2,5481,8547,31,0,0,0,0,10136,10136,33792,132,0,0,0,229,0,279,55,83,0,278,62,83,0,Benign
1424219868825,1424219868826,59.166.0.7,31422,149.171.126.7,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,57115,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424246808483,1424246810375,175.45.176.2,64496,149.171.126.19,80,6,7.0,808,10,1132,10,27,27,19,1892,1892,1784,62,63,398,40,40,398,0.5983086680761099,0.427061310782241,276,2,398,1,3414,4783,16,2,2,0,0,16383,16383,5120,20,0,0,0,0,0,1233,209,380,0,838,197,321,1,Reconnaissance
1424222055055,1424222055422,59.166.0.1,9448,149.171.126.3,5190,6,37.0,2054,22,2582,26,27,27,27,366,365,365,31,32,433,52,52,433,7.054644808743169,5.612021857923497,767,6,871,5,44773,56283,40,4,4,0,0,13032,13032,65280,255,0,0,0,0,0,111,17,27,0,112,14,25,0,Benign
1424258998710,1424259118970,149.171.126.14,5060,175.45.176.0,4569,17,95.0,50954,786,0,0,0,0,0,120260,120260,0,60,61,73,46,0,73,0.0,0.4236986529186762,0,0,0,0,3389,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,152,343,0,0,0,0,0,Benign
1421956186526,1421956186527,59.166.0.5,19308,149.171.126.1,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,61129,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421953344686,1421953344754,59.166.0.7,34255,149.171.126.6,44433,6,36.0,5278,92,90666,92,27,27,27,67,67,67,31,32,1352,52,52,1352,1353.2238805970148,78.77611940298507,611,7,44913,38,620941,10666588,118,0,0,0,66,60816,14480,25344,99,0,0,0,0,0,5,0,0,0,5,0,1,0,Benign
1421937696957,1421937698893,59.166.0.0,7605,149.171.126.2,21,6,1.0,2059,37,2816,39,24,24,24,1936,1882,1935,31,32,106,52,52,106,1.4545454545454546,1.0635330578512396,505,8,887,10,8503,11630,87,0,0,0,0,21720,18824,63744,249,0,0,0,125,0,513,45,96,0,639,47,109,0,Benign
1421963190765,1421963190813,59.166.0.6,54126,149.171.126.1,30731,6,36.0,2750,44,25864,44,27,27,27,48,48,47,31,32,1352,52,52,1352,538.8333333333334,57.29166666666666,595,7,12512,14,448979,4222693,70,0,0,0,18,26064,14480,21248,83,0,0,0,0,0,8,0,2,0,8,0,2,0,Benign
1421928003265,1421928003266,59.166.0.4,33246,149.171.126.2,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,9339,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421939633498,1421939633503,59.166.0.9,38807,149.171.126.2,9737,6,11.0,4304,18,2456,18,27,27,27,4,4,4,31,32,1044,52,52,1044,614.0,1076.0,2048,7,1068,6,6886400,3929600,14,18,2,0,2,14480,14480,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424221140995,1424221141223,59.166.0.5,63328,149.171.126.3,37331,6,36.0,4862,84,82278,86,27,27,27,228,228,228,31,32,1352,52,52,1352,360.8684210526316,21.32456140350877,611,7,40719,35,169851,2874340,110,0,0,0,60,56472,14480,25344,99,0,0,0,0,0,25,2,3,0,24,2,3,0,Benign
1424233706520,1424233706521,59.166.0.3,50063,149.171.126.6,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,26154,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421942297445,1421942297507,59.166.0.0,49406,149.171.126.3,1476,6,36.0,3614,60,49036,62,27,27,27,62,61,58,31,32,1352,52,52,1352,790.9032258064516,58.29032258064516,611,7,24098,23,458920,6226793,86,0,0,0,36,39096,14480,25344,99,0,0,0,0,0,8,0,1,0,8,0,1,0,Benign
1421967221380,1421967221404,59.166.0.4,6117,149.171.126.9,50376,6,36.0,2438,38,19414,40,27,27,27,23,23,23,31,32,1352,52,52,1352,844.0869565217391,106.0,595,7,9287,12,812666,6471333,64,0,0,2,12,23168,14480,21248,83,0,0,0,0,0,6,0,1,0,6,0,1,0,Benign
1424242205640,1424242205661,59.166.0.8,52254,149.171.126.3,60807,6,36.0,2542,40,23432,42,27,27,27,21,20,20,31,32,1352,52,52,1352,1115.809523809524,121.04761904761904,595,7,11296,13,924363,8520727,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,6,0,1,0,6,0,1,0,Benign
1421948153413,1421948153414,59.166.0.3,64427,149.171.126.8,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,24078,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421942795140,1421942795142,59.166.0.5,11549,149.171.126.1,21,6,37.0,261,5,469,7,24,24,24,2,1,1,31,32,89,52,52,89,234.5,130.5,74,1,89,1,696000,1250666,23,0,0,0,0,8688,8688,18944,74,0,0,0,230,0,1,0,0,0,1,0,0,0,Benign
1421952700077,1421952700081,59.166.0.6,51545,149.171.126.5,111,17,11.0,568,4,320,4,0,0,0,4,3,3,31,32,142,80,80,142,80.0,142.0,0,0,0,0,908800,512000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,0,Benign
1424252629493,1424252629494,59.166.0.7,37287,149.171.126.5,53,17,5.0,132,2,164,2,0,0,0,1,0,0,31,31,82,66,66,82,164.0,132.0,0,0,0,0,528000,656000,4,0,0,0,0,0,0,0,0,13314,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421930245861,1421930245862,59.166.0.6,15558,149.171.126.0,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,39267,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421943139663,1421943140151,59.166.0.6,20915,149.171.126.8,111,17,11.0,568,4,320,4,0,0,0,487,413,457,31,32,142,80,80,142,0.6570841889117043,1.1663244353182751,0,0,0,0,9311,5245,4,4,0,0,0,0,0,0,0,0,0,0,0,0,413,137,194,0,457,152,215,0,Benign
1421966001266,1421966001776,59.166.0.6,32183,149.171.126.0,21,6,1.0,1817,33,2509,35,24,24,24,510,499,509,31,32,106,52,52,106,4.919607843137255,3.562745098039216,436,7,792,9,28446,39279,79,0,0,0,0,20272,17376,46080,180,0,0,0,229,0,269,12,43,0,279,13,45,0,Benign
1424231278215,1424231287119,175.45.176.0,46025,149.171.126.18,53,17,5.0,120,2,60800,800,0,0,0,8904,0,8820,62,62,76,60,60,76,6.828391734052111,0.013477088948787,0,0,0,0,107,54620,802,0,0,0,0,0,0,0,0,13874,1,5,0,0,0,0,0,0,495,10,42,1,Exploits
1424234026124,1424234026331,59.166.0.4,52045,149.171.126.9,22,6,92.0,3728,32,5578,26,27,27,27,206,206,206,31,32,900,52,52,900,27.07766990291262,18.097087378640776,1396,7,2421,6,144077,215574,44,4,4,6,0,14480,14480,29696,116,0,0,0,0,0,54,6,12,0,54,7,13,0,Benign
1421946000587,1421946001445,59.166.0.2,9934,149.171.126.8,21,6,37.0,2487,45,3500,50,25,25,25,858,858,858,31,32,106,52,52,106,4.07925407925408,2.8986013986013988,563,9,1126,13,23161,32596,106,0,0,0,0,26064,20272,13056,51,0,0,0,0,0,197,16,41,0,276,15,52,0,Benign
1424235594867,1424235594934,59.166.0.2,25103,149.171.126.3,58987,6,36.0,2974,48,33122,50,27,27,27,66,66,66,31,32,1352,52,52,1352,501.8484848484849,45.06060606060606,603,7,16141,17,355104,3954865,74,0,0,0,24,30408,14480,23296,91,0,0,0,0,0,8,1,2,0,8,1,2,0,Benign
1421958637160,1421958637161,59.166.0.4,24986,149.171.126.7,53,17,5.0,132,2,164,2,0,0,0,1,0,0,31,31,82,66,66,82,164.0,132.0,0,0,0,0,528000,656000,4,0,0,0,0,0,0,0,0,50239,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424248658338,1424248663676,59.166.0.9,51053,149.171.126.5,6881,6,37.0,25472,454,1094788,858,27,27,27,5337,5337,5337,31,32,1500,52,52,1500,205.13172194116544,4.772718755855349,2908,38,545310,389,38174,1640746,540,0,4,64,704,65160,59368,23552,92,0,0,0,0,0,2961,11,148,0,2960,5,108,0,Benign
1421946214717,1421946214718,59.166.0.6,9408,149.171.126.9,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,33125,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421955741022,1421955741029,59.166.0.2,33188,149.171.126.5,21,6,37.0,1031,19,1474,21,24,24,24,7,6,6,31,32,106,52,52,106,210.57142857142856,147.28571428571428,251,4,437,5,1031000,1474000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230,0,1,0,0,0,1,0,0,0,Benign
1424251577373,1424251578378,59.166.0.4,5353,149.171.126.1,80,6,7.0,1580,12,10168,18,27,27,27,1005,1005,1005,31,32,1500,52,52,1500,10.117412935323385,1.572139303482587,634,3,4820,4,12564,80858,18,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,999,91,287,0,1000,58,235,0,Benign
1421965227554,1421965227576,59.166.0.1,1869,149.171.126.5,25,6,3.0,37854,54,3276,40,27,27,27,22,22,22,31,32,1500,52,52,1500,148.9090909090909,1720.6363636363635,18511,19,958,7,13166608,1139478,66,2,2,0,24,15928,31856,20224,79,0,0,0,0,0,2,0,0,0,7,0,1,0,Benign
1424227176730,1424227176742,59.166.0.3,44760,149.171.126.5,21,6,37.0,1493,27,2056,29,24,24,24,11,10,10,31,32,106,52,52,106,186.9090909090909,135.72727272727272,378,6,611,7,995333,1370666,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,2,0,0,0,2,0,0,0,Benign
1424222265458,1424222265488,59.166.0.9,13397,149.171.126.8,40064,6,36.0,3614,60,50036,62,27,27,27,29,29,29,31,32,1352,52,52,1352,1725.3793103448277,124.6206896551724,611,7,24598,23,963733,13342933,86,0,0,0,36,39096,14480,25344,99,0,0,0,0,0,3,0,0,0,2,0,0,0,Benign
1424246574304,1424246574317,59.166.0.8,41997,149.171.126.0,21,6,37.0,1493,27,2056,29,24,24,24,12,11,11,31,32,106,52,52,106,171.33333333333334,124.41666666666669,378,6,611,7,918769,1265230,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,2,0,0,0,2,0,0,0,Benign
1421936055043,1421936055044,59.166.0.8,14907,149.171.126.2,53,17,5.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,inf,inf,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,40862,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424252563017,1424252563562,175.45.176.1,1313,149.171.126.15,179,6,13.0,1002,10,336,8,19,19,19,545,543,461,254,255,325,40,40,325,0.6165137614678899,1.838532110091743,373,2,0,0,14681,4923,16,0,2,0,0,16383,16383,29952,117,0,0,0,0,0,338,60,105,0,349,65,118,1,Reconnaissance
1421941641041,1421941641103,59.166.0.6,42579,149.171.126.2,48498,6,36.0,2958,48,32408,50,27,27,27,61,61,61,31,32,1352,52,52,1352,531.2786885245902,48.49180327868852,595,7,15784,17,381677,4181677,74,0,2,0,22,30408,14480,21248,83,0,0,0,0,0,6,1,1,0,6,1,1,0,Benign
1421952517474,1421952517484,59.166.0.0,47867,149.171.126.7,5190,6,37.0,4804,32,2552,28,27,27,27,9,9,8,31,32,1264,52,52,1264,283.55555555555554,533.7777777777778,2038,9,804,5,3843200,2041600,54,0,4,0,2,13032,17376,62976,246,0,0,0,0,0,2,0,0,0,1,0,0,0,Benign
1424249438441,1424249438442,59.166.0.6,13996,149.171.126.6,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,37641,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424257575956,1424257575997,59.166.0.3,62565,149.171.126.1,63184,6,36.0,4862,84,82360,86,27,27,27,41,40,40,31,32,1352,52,52,1352,2008.780487804878,118.58536585365852,611,7,40760,35,926095,15687619,110,0,0,0,60,56472,14480,25344,99,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1424243586459,1424243586474,59.166.0.5,4772,149.171.126.9,4303,6,36.0,2766,44,28048,46,27,27,27,14,14,14,31,32,1352,52,52,1352,2003.428571428572,197.57142857142856,603,7,13604,15,1475200,14958933,70,0,0,0,20,27512,14480,23296,91,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1421969901617,1421969901627,59.166.0.6,30285,149.171.126.0,49651,6,36.0,2334,36,16446,38,27,27,27,10,9,9,31,32,1352,52,52,1352,1644.6,233.4,595,7,7803,11,1697454,11960727,62,0,0,2,10,21720,14480,21248,83,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1421928850043,1421928850045,59.166.0.3,42265,149.171.126.3,28709,17,11.0,544,4,304,4,0,0,0,1,1,0,31,32,156,52,52,156,304.0,544.0,0,0,0,0,2176000,1216000,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
1421960461487,1421960461507,59.166.0.4,14923,149.171.126.3,25,6,3.0,37198,52,3380,42,27,27,27,20,20,20,31,32,1500,52,52,1500,169.0,1859.9,18183,18,958,7,14170666,1287619,66,2,2,0,24,15928,30408,1792,7,0,0,0,0,0,2,0,0,0,3,0,0,0,Benign
1421945301280,1421945301554,59.166.0.5,25111,149.171.126.1,111,17,11.0,568,4,312,4,0,0,0,274,180,225,31,32,142,76,76,142,1.1386861313868613,2.072992700729927,0,0,0,0,16523,9076,4,4,0,0,0,0,0,0,0,0,0,0,0,0,179,59,84,0,224,74,105,0,Benign
1421927950747,1421927953149,175.45.176.1,31778,149.171.126.14,445,6,10.16,1032,12,792,10,19,19,19,2402,2356,2271,254,255,228,40,40,228,0.3297252289758534,0.4296419650291423,388,3,228,1,3435,2636,16,6,0,0,0,16383,16383,33792,132,0,0,0,0,0,1235,214,364,0,1603,252,489,1,Fuzzers
1421934541821,1421934541839,59.166.0.9,26404,149.171.126.9,18993,6,36.0,2974,48,33374,50,27,27,27,17,17,17,31,32,1352,52,52,1352,1963.176470588236,174.94117647058823,603,7,16267,17,1321777,14832888,74,0,0,0,24,30408,14480,23296,91,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1421948324712,1421948324967,59.166.0.7,42724,149.171.126.3,21,6,1.0,1031,19,1474,21,24,24,24,255,244,254,31,32,106,52,52,106,5.780392156862745,4.043137254901961,251,4,437,5,32218,46062,51,0,0,0,0,14480,13032,64256,251,0,0,0,230,0,87,10,19,0,106,11,22,0,Benign
1424236064353,1424236064379,59.166.0.0,17620,149.171.126.0,16659,6,36.0,3806,64,52378,66,27,27,27,25,25,25,31,32,1352,52,52,1352,2095.12,152.24,603,7,25769,25,1171076,16116307,90,0,4,0,36,41992,14480,23296,91,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1421937935569,1421937935570,59.166.0.5,23091,149.171.126.0,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,65430,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421931111973,1421931111974,59.166.0.7,3872,149.171.126.6,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,43653,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421930275534,1421930275535,59.166.0.3,62980,149.171.126.4,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,21409,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424245027021,1424245027039,59.166.0.3,53395,149.171.126.0,51367,6,36.0,2766,44,27852,46,27,27,27,17,17,17,31,32,1352,52,52,1352,1638.3529411764705,162.7058823529412,603,7,13506,15,1229333,12378666,70,0,0,0,20,27512,14480,23296,91,0,0,0,0,0,3,0,0,0,4,0,0,0,Benign
1421941906157,1421941906251,59.166.0.7,53917,149.171.126.3,21,6,37.0,481,9,750,11,24,24,24,94,78,93,31,32,94,52,52,94,7.978723404255319,5.117021276595745,132,2,172,2,40505,63157,31,0,0,0,0,10136,10136,33792,132,0,0,0,229,0,34,7,11,0,35,9,11,0,Benign
1421965475557,1421965476563,59.166.0.2,59800,149.171.126.7,80,6,7.0,1580,12,10168,18,27,27,27,1005,1005,1005,31,32,1500,52,52,1500,10.117412935323385,1.572139303482587,634,3,4820,4,12564,80858,18,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,999,91,287,0,1000,58,235,0,Benign
1421952161399,1421952161587,59.166.0.5,40331,149.171.126.3,21,6,37.0,1031,19,1474,21,24,24,24,188,178,187,31,32,106,52,52,106,7.840425531914893,5.48404255319149,251,4,437,5,43640,62391,51,0,0,0,0,14480,13032,64256,251,0,0,0,230,0,64,8,14,0,72,8,14,0,Benign
1424256759944,1424256759988,59.166.0.2,39063,149.171.126.3,35363,6,36.0,3302,54,35712,56,27,27,27,43,43,43,31,32,1352,52,52,1352,830.5116279069767,76.79069767441861,611,7,17436,20,600363,6493090,78,8,0,0,24,34752,14480,25344,99,0,0,0,0,0,5,0,1,0,4,0,1,0,Benign
1421969168907,1421969168935,59.166.0.2,8259,149.171.126.4,44279,6,36.0,3926,66,57202,68,27,27,27,27,27,27,31,32,1352,52,52,1352,2118.5925925925926,145.40740740740742,611,7,28181,26,1121714,16343428,92,0,0,0,42,43440,14480,25344,99,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1421935820739,1421935820829,59.166.0.8,43339,149.171.126.0,5595,6,36.0,4238,72,63878,74,27,27,27,89,88,88,31,32,1352,52,52,1352,717.7303370786517,47.61797752808989,611,7,31519,29,376711,5678044,98,0,0,6,42,47784,14480,25344,99,0,0,0,0,0,6,1,1,0,6,0,1,0,Benign
